point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],rho
0.056122395997627646,-64.98926581008307,-104.69901251483857,0.0,0.0,0.034380574375699156,-54.00975142522778,-105.99308326815394,0.0,0.0,3.320745325783726
0.047236885363463876,-64.01494200538474,-105.03079071075445,0.0,0.0,-0.06442707337392249,-53.881840736063474,-105.03004747938876,0.0,0.0,4.419927003015504
-0.005907295631501527,-62.64374971312854,-104.52655835262915,0.0,0.0,-0.002851920976619534,-53.77171254165345,-104.72686359999663,0.0,0.0,3.875356520611856
0.015689354548819458,-63.95115542923291,-105.46333601369926,0.0,0.0,0.027575435703806352,-52.5232579169653,-105.08063978351878,0.0,0.0,3.2527698727419523
-0.07423102273896477,-64.82352443034515,-105.95836305890691,0.0,0.0,0.046958016722248176,-54.746034769124435,-104.80998770424557,0.0,0.0,4.514439771460035
-0.05497916628486671,-63.094341127851465,-104.19295830447575,0.0,0.0,-0.06531153179397715,-54.69064049690023,-105.74516494852097,0.0,0.0,3.4070406881597144
-0.03664599537665106,-64.49377315362017,-104.10772837964484,0.0,0.0,-0.07791121521763647,-55.97923814005973,-104.8940166663541,0.0,0.0,3.414089914345883
0.08329920566492305,-63.41708819927953,-105.5157630066435,0.0,0.0,0.027060746737850857,-55.88003730374356,-104.51684095841048,0.0,0.0,2.561324105556327
0.037341156988187914,-62.8727431117672,-104.22974282037359,0.0,0.0,0.025992415537394738,-56.48108609028857,-104.60930808724626,0.0,0.0,1.350343390544265
-0.05453609690152326,-64.10890983089476,-104.51047301857959,0.0,0.0,-0.05221185017443046,-53.415442727997515,-105.33854867832977,0.0,0.0,3.6498612196676365
